category,item_price_brl,avg_review_score
bed_bath_table,159.9,3.0
health_beauty,110.32,5.0
garden_tools,99.0,5.0
garden_tools,99.0,5.0
toys,36.9,4.0
computers_accessories,97.0,1.0
telephony,24.99,4.0
construction_tools_safety,25.0,3.0
auto,276.99,5.0
furniture_decor,75.0,5.0
bed_bath_table,59.99,1.0
stationery,89.0,5.0
cool_stuff,99.99,5.0
sports_leisure,21.9,4.0
electronics,12.25,5.0
furniture_decor,45.91,5.0
bed_bath_table,47.9,5.0
housewares,17.9,5.0
sports_leisure,39.9,5.0
health_beauty,110.32,5.0
sports_leisure,37.49,5.0
health_beauty,189.9,4.0
computers_accessories,69.9,5.0
health_beauty,299.99,5.0
health_beauty,92.9,1.0
stationery,136.9,1.0
bed_bath_table,38.9,1.0
sports_leisure,65.0,5.0
baby,12.9,5.0
air_conditioning,10.9,1.0
telephony,289.0,5.0
telephony,25.99,3.0
health_beauty,550.9,5.0
health_beauty,1359.9,1.0
sports_leisure,189.0,5.0
telephony,14.77,5.0
telephony,14.9,5.0
housewares,39.9,5.0
housewares,39.9,5.0
furniture_decor,73.35,5.0
bed_bath_table,134.9,4.0
health_beauty,56.99,5.0
auto,134.9,4.0
auto,700.0,5.0
electronics,18.9,5.0
perfumery,129.99,5.0
toys,79.0,5.0
watches_gifts,49.0,2.0
bed_bath_table,69.9,5.0
perfumery,35.9,3.0
housewares,16.99,4.0
sports_leisure,139.99,4.0
sports_leisure,119.8,3.0
stationery,59.0,1.0
fashion_bags_accessories,142.0,5.0
computers_accessories,149.9,5.0
pet_shop,99.9,3.0
luggage_accessories,99.0,5.0
sports_leisure,173.67,5.0
bed_bath_table,69.9,5.0
furniture_decor,34.99,4.0
furniture_decor,74.9,5.0
sports_leisure,69.9,5.0
bed_bath_table,656.43,5.0
perfumery,249.9,1.0
toys,99.99,4.0
sports_leisure,139.9,5.0
bed_bath_table,45.9,5.0
luggage_accessories,24.99,4.0
luggage_accessories,24.99,4.0
garden_tools,49.9,5.0
health_beauty,32.99,2.0
bed_bath_table,34.9,4.0
bed_bath_table,34.9,4.0
garden_tools,59.0,5.0
health_beauty,28.95,5.0
cool_stuff,129.99,5.0
consoles_games,332.0,5.0
bed_bath_table,6.99,4.0
bed_bath_table,6.99,4.0
sports_leisure,60.99,5.0
bed_bath_table,59.97,1.0
housewares,69.9,4.0
sports_leisure,66.9,4.0
baby,109.9,3.0
perfumery,84.99,5.0
health_beauty,110.99,1.0
stationery,127.0,4.0
computers_accessories,31.9,1.0
industry_commerce_and_business,79.9,5.0
books_general_interest,30.0,5.0
watches_gifts,279.9,5.0
cool_stuff,144.41,4.0
computers_accessories,149.9,5.0
health_beauty,199.89,5.0
furniture_decor,100.0,5.0
fashion_bags_accessories,49.9,5.0
christmas_supplies,135.9,4.0
health_beauty,220.0,5.0
bed_bath_table,21.99,1.0
home_construction,630.5,1.0
home_construction,71.5,1.0
home_construction,71.5,1.0
home_construction,39.0,5.0
fashion_bags_accessories,39.99,1.0
health_beauty,32.9,5.0
consoles_games,129.9,1.0
toys,299.99,4.0
sports_leisure,119.9,4.0
furniture_living_room,329.9,3.0
computers_accessories,217.9,3.0
garden_tools,99.99,1.0
baby,1055.9,1.0
health_beauty,118.0,5.0
costruction_tools_garden,33.0,4.0
baby,89.0,1.0
bed_bath_table,80.0,5.0
sports_leisure,289.9,5.0
sports_leisure,129.9,1.0
housewares,169.9,1.0
perfumery,178.98,5.0
health_beauty,53.79,4.0
toys,599.99,5.0
health_beauty,31.5,5.0
health_beauty,31.5,5.0
bed_bath_table,79.9,5.0
toys,45.99,2.0
fashion_underwear_beach,59.9,4.0
furniture_decor,69.9,5.0
furniture_decor,289.0,3.0
furniture_decor,289.0,3.0
bed_bath_table,55.5,4.0
auto,179.49,4.0
auto,179.49,4.0
unknown,159.77,5.0
housewares,52.99,5.0
furniture_decor,54.9,5.0
electronics,11.9,1.0
auto,54.9,4.0
health_beauty,199.9,4.0
watches_gifts,134.9,5.0
health_beauty,122.99,3.0
fashion_bags_accessories,39.9,4.0
cool_stuff,149.0,4.0
housewares,69.5,5.0
baby,49.9,5.0
bed_bath_table,99.99,4.0
bed_bath_table,150.0,4.0
bed_bath_table,178.5,5.0
pet_shop,120.0,5.0
industry_commerce_and_business,138.0,4.0
health_beauty,89.9,1.0
bed_bath_table,213.9,3.0
cool_stuff,119.99,2.0
kitchen_dining_laundry_garden_furniture,67.9,5.0
fashio_female_clothing,64.9,3.0
toys,23.9,4.0
perfumery,259.0,1.0
pet_shop,99.9,5.0
consoles_games,38.9,5.0
telephony,29.99,5.0
housewares,99.0,5.0
furniture_decor,68.9,5.0
fashion_bags_accessories,149.9,5.0
bed_bath_table,24.9,3.0
sports_leisure,130.0,4.0
toys,99.98,4.0
computers_accessories,155.0,5.0
sports_leisure,60.0,1.0
sports_leisure,45.0,1.0
sports_leisure,75.0,1.0
watches_gifts,189.0,5.0
sports_leisure,169.0,2.0
cine_photo,99.95,1.0
home_confort,159.99,5.0
sports_leisure,135.9,5.0
toys,13.9,5.0
toys,13.9,5.0
consoles_games,129.9,1.0
sports_leisure,189.0,5.0
sports_leisure,189.0,5.0
bed_bath_table,24.9,5.0
telephony,35.99,3.0
computers_accessories,29.9,4.0
health_beauty,119.9,4.0
health_beauty,110.32,5.0
health_beauty,110.32,5.0
food,89.99,5.0
furniture_decor,60.0,5.0
health_beauty,30.99,5.0
health_beauty,123.88,5.0
pet_shop,41.99,1.0
bed_bath_table,39.99,5.0
computers_accessories,149.88,5.0
computers_accessories,74.89,2.0
watches_gifts,55.0,5.0
toys,129.9,5.0
luggage_accessories,139.9,5.0
cool_stuff,64.9,3.0
health_beauty,190.0,5.0
bed_bath_table,89.9,5.0
watches_gifts,249.99,5.0
health_beauty,38.9,4.0
health_beauty,38.9,4.0
toys,44.9,5.0
garden_tools,49.9,5.0
bed_bath_table,114.9,4.0
electronics,22.0,5.0
cool_stuff,610.0,5.0
auto,165.0,5.0
small_appliances,64.0,5.0
furniture_decor,99.9,4.0
cool_stuff,39.9,5.0
housewares,165.0,1.0
health_beauty,59.0,4.0
bed_bath_table,19.9,5.0
bed_bath_table,19.9,5.0
fashion_bags_accessories,43.8,5.0
housewares,252.14,5.0
sports_leisure,1599.0,1.0
furniture_decor,59.99,5.0
bed_bath_table,169.99,5.0
stationery,25.0,5.0
watches_gifts,169.9,4.0
furniture_decor,65.0,1.0
furniture_decor,65.0,1.0
computers_accessories,92.65,4.0
computers_accessories,92.65,4.0
toys,77.8,5.0
electronics,12.25,4.0
telephony,39.99,3.0
cool_stuff,45.9,5.0
sports_leisure,79.9,4.0
electronics,17.9,5.0
auto,27.9,5.0
health_beauty,164.9,1.0
watches_gifts,169.9,5.0
computers_accessories,149.9,5.0
computers_accessories,119.2,5.0
stationery,39.0,5.0
stationery,44.0,5.0
unknown,189.0,5.0
furniture_decor,230.0,4.0
sports_leisure,199.9,4.0
sports_leisure,29.9,5.0
auto,32.9,3.0
furniture_decor,42.9,5.0
health_beauty,15.75,3.0
furniture_living_room,103.97,1.0
furniture_living_room,103.97,1.0
computers_accessories,38.9,4.0
garden_tools,329.9,5.0
books_general_interest,119.5,5.0
computers_accessories,89.9,5.0
sports_leisure,397.0,5.0
fashion_bags_accessories,79.9,1.0
fashion_bags_accessories,50.0,1.0
health_beauty,64.99,1.0
telephony,17.99,4.0
housewares,133.0,5.0
housewares,133.0,5.0
housewares,49.8,2.0
cool_stuff,199.0,3.0
sports_leisure,168.0,5.0
sports_leisure,168.0,5.0
furniture_decor,78.8,3.0
health_beauty,26.9,5.0
watches_gifts,179.0,5.0
bed_bath_table,36.9,2.0
pet_shop,12.0,2.0
bed_bath_table,56.99,4.0
housewares,59.9,1.0
health_beauty,54.99,3.0
furniture_decor,569.95,1.0
furniture_decor,569.95,1.0
housewares,139.0,4.0
health_beauty,16.0,5.0
furniture_decor,39.9,1.0
cool_stuff,139.4,3.0
sports_leisure,159.9,5.0
baby,70.0,1.0
health_beauty,239.9,4.0
health_beauty,15.75,2.0
health_beauty,15.75,2.0
health_beauty,62.4,5.0
housewares,25.0,5.0
garden_tools,589.0,5.0
home_construction,79.9,4.0
telephony,13.77,5.0
bed_bath_table,166.0,5.0
cool_stuff,99.99,5.0
pet_shop,49.9,5.0
pet_shop,49.9,5.0
furniture_decor,185.0,3.0
telephony,26.9,1.0
telephony,26.9,1.0
telephony,26.9,1.0
telephony,26.9,1.0
baby,48.9,5.0
watches_gifts,189.0,5.0
watches_gifts,110.0,5.0
auto,59.9,5.0
furniture_decor,75.0,4.0
health_beauty,84.99,5.0
health_beauty,29.9,5.0
toys,159.99,5.0
electronics,64.5,4.0
bed_bath_table,53.2,1.0
health_beauty,84.99,5.0
toys,139.0,5.0
housewares,59.9,5.0
health_beauty,39.99,5.0
food_drink,35.0,1.0
bed_bath_table,116.9,5.0
housewares,29.9,5.0
furniture_decor,59.9,4.0
books_general_interest,115.0,4.0
fashion_bags_accessories,24.9,5.0
electronics,129.9,1.0
electronics,129.9,1.0
sports_leisure,99.9,4.0
sports_leisure,45.0,3.0
perfumery,207.5,2.0
housewares,39.0,4.0
cool_stuff,25.0,5.0
auto,399.99,4.0
furniture_decor,49.0,5.0
housewares,17.9,5.0
watches_gifts,249.9,5.0
auto,99.0,4.0
auto,24.87,1.0
health_beauty,58.99,1.0
computers_accessories,69.99,5.0
telephony,18.0,4.0
perfumery,143.0,5.0
watches_gifts,68.99,4.0
garden_tools,160.75,5.0
fashion_bags_accessories,49.9,4.0
housewares,33.0,4.0
baby,250.0,2.0
furniture_decor,49.9,5.0
furniture_decor,49.9,5.0
furniture_decor,49.9,5.0
furniture_decor,35.0,5.0
furniture_decor,35.0,5.0
watches_gifts,65.0,5.0
furniture_decor,69.9,5.0
office_furniture,129.96,1.0
furniture_decor,120.0,4.0
construction_tools_construction,189.9,4.0
electronics,13.65,5.0
fixed_telephony,158.0,5.0
food,63.49,5.0
books_technical,57.49,5.0
health_beauty,107.0,5.0
watches_gifts,129.99,5.0
books_general_interest,19.95,4.0
books_general_interest,19.95,4.0
watches_gifts,199.9,5.0
telephony,29.99,5.0
telephony,66.74,5.0
furniture_decor,432.9,1.0
housewares,54.16,3.0
housewares,64.9,3.0
housewares,99.8,5.0
baby,172.33,5.0
bed_bath_table,175.0,5.0
bed_bath_table,24.9,5.0
construction_tools_construction,299.99,4.0
computers_accessories,159.99,4.0
toys,104.99,5.0
signaling_and_security,231.0,5.0
signaling_and_security,231.0,5.0
sports_leisure,14.9,5.0
bed_bath_table,69.9,5.0
watches_gifts,130.0,5.0
construction_tools_lights,169.99,5.0
furniture_decor,59.9,4.0
sports_leisure,229.9,5.0
watches_gifts,179.91,5.0
furniture_decor,49.9,5.0
telephony,29.99,5.0
housewares,85.0,5.0
fashion_bags_accessories,64.9,1.0
fashion_bags_accessories,64.9,1.0
perfumery,339.9,1.0
health_beauty,49.9,5.0
computers_accessories,39.9,4.0
computers_accessories,242.01,1.0
sports_leisure,19.33,5.0
sports_leisure,19.33,5.0
telephony,24.99,5.0
toys,349.99,5.0
furniture_decor,289.0,1.0
garden_tools,339.0,5.0
health_beauty,19.99,1.0
health_beauty,19.99,1.0
fashion_male_clothing,24.9,5.0
fashion_male_clothing,24.9,5.0
health_beauty,1149.65,5.0
housewares,47.77,2.0
housewares,47.77,2.0
watches_gifts,69.0,1.0
consoles_games,223.64,5.0
toys,149.99,1.0
toys,99.9,5.0
pet_shop,69.9,1.0
toys,25.99,3.0
sports_leisure,113.0,5.0
pet_shop,16.9,1.0
pet_shop,16.9,1.0
bed_bath_table,69.9,4.0
agro_industry_and_commerce,429.98,4.0
bed_bath_table,54.9,5.0
computers_accessories,20.9,5.0
electronics,9.9,4.0
baby,129.99,5.0
bed_bath_table,19.9,3.0
computers_accessories,149.9,5.0
health_beauty,89.99,4.0
auto,429.9,5.0
garden_tools,23.9,5.0
sports_leisure,115.0,3.0
cool_stuff,146.99,3.0
furniture_decor,89.0,1.0
auto,99.9,1.0
office_furniture,61.5,5.0
housewares,62.8,5.0
furniture_decor,59.9,5.0
pet_shop,120.0,3.0
perfumery,39.0,3.0
bed_bath_table,149.9,3.0
bed_bath_table,164.9,5.0
health_beauty,69.9,4.0
housewares,219.9,4.0
watches_gifts,160.0,5.0
housewares,69.9,4.0
housewares,69.9,4.0
housewares,64.86,4.0
sports_leisure,299.9,5.0
cool_stuff,89.9,5.0
sports_leisure,98.99,5.0
perfumery,79.0,4.0
toys,99.99,3.0
toys,99.99,3.0
consoles_games,10.0,5.0
furniture_decor,29.9,5.0
sports_leisure,29.99,5.0
bed_bath_table,138.0,5.0
bed_bath_table,138.0,5.0
computers_accessories,159.0,5.0
toys,79.99,5.0
housewares,169.9,1.0
housewares,169.9,1.0
housewares,169.9,1.0
housewares,169.9,1.0
garden_tools,34.9,1.0
garden_tools,34.9,1.0
sports_leisure,49.9,1.0
sports_leisure,49.9,1.0
bed_bath_table,199.9,5.0
housewares,90.99,4.0
baby,120.0,3.0
bed_bath_table,49.95,4.0
office_furniture,169.99,1.0
auto,149.99,5.0
consoles_games,79.99,5.0
watches_gifts,151.9,4.0
sports_leisure,27.9,3.0
sports_leisure,46.99,3.0
unknown,32.7,4.0
small_appliances,1399.0,5.0
garden_tools,31.9,4.0
garden_tools,79.9,4.0
garden_tools,31.9,4.0
consoles_games,68.0,5.0
toys,54.9,1.0
sports_leisure,29.99,5.0
fashion_bags_accessories,49.9,5.0
auto,95.9,5.0
health_beauty,109.99,1.0
baby,57.99,5.0
computers_accessories,105.0,5.0
bed_bath_table,39.0,4.0
health_beauty,24.9,5.0
housewares,32.0,5.0
furniture_decor,45.9,3.0
garden_tools,46.0,5.0
watches_gifts,116.9,1.0
watches_gifts,49.0,1.0
bed_bath_table,92.0,1.0
garden_tools,154.0,4.0
bed_bath_table,254.9,5.0
toys,42.99,5.0
bed_bath_table,246.99,1.0
bed_bath_table,12.9,5.0
health_beauty,129.99,5.0
musical_instruments,389.0,5.0
garden_tools,44.99,5.0
home_comfort_2,109.99,5.0
watches_gifts,49.0,4.0
home_appliances,32.9,5.0
bed_bath_table,55.99,4.0
unknown,219.99,5.0
furniture_decor,38.4,5.0
watches_gifts,44.0,5.0
watches_gifts,80.0,5.0
watches_gifts,44.0,5.0
watches_gifts,80.0,5.0
construction_tools_construction,179.5,4.0
housewares,139.0,5.0
fashion_shoes,35.9,5.0
perfumery,13.99,1.0
health_beauty,89.99,4.0
unknown,49.9,1.0
furniture_decor,32.99,2.0
furniture_decor,32.99,2.0
furniture_decor,32.99,2.0
watches_gifts,149.99,4.0
baby,85.99,3.0
perfumery,53.99,5.0
office_furniture,139.94,5.0
garden_tools,59.9,5.0
furniture_decor,89.9,4.0
office_furniture,79.99,5.0
office_furniture,79.99,5.0
garden_tools,59.9,3.0
garden_tools,59.9,3.0
watches_gifts,79.9,4.0
toys,155.0,5.0
bed_bath_table,129.89,1.0
luggage_accessories,259.9,5.0
garden_tools,59.9,5.0
baby,20.0,3.0
furniture_decor,49.9,5.0
bed_bath_table,199.9,5.0
auto,32.9,3.0
housewares,38.0,3.0
health_beauty,66.9,5.0
toys,469.01,4.0
electronics,52.0,1.0
perfumery,119.9,5.0
watches_gifts,145.0,2.0
auto,40.0,5.0
luggage_accessories,49.4,5.0
watches_gifts,49.0,4.0
telephony,12.97,5.0
bed_bath_table,69.9,5.0
toys,49.0,5.0
perfumery,56.99,4.0
bed_bath_table,39.99,5.0
kitchen_dining_laundry_garden_furniture,379.0,4.0
fixed_telephony,32.99,5.0
furniture_decor,50.9,5.0
watches_gifts,29.9,4.0
electronics,13.65,5.0
market_place,119.9,3.0
furniture_decor,47.0,5.0
watches_gifts,55.0,4.0
cool_stuff,449.99,5.0
sports_leisure,208.9,4.0
home_construction,113.85,5.0
construction_tools_construction,78.5,4.0
luggage_accessories,174.33,5.0
auto,59.9,2.0
toys,99.99,4.0
health_beauty,130.0,1.0
bed_bath_table,69.0,5.0
sports_leisure,38.49,4.0
stationery,79.0,4.0
home_construction,216.9,4.0
toys,69.9,5.0
computers_accessories,109.9,4.0
computers_accessories,109.9,4.0
computers_accessories,109.9,4.0
computers_accessories,109.9,4.0
bed_bath_table,99.85,5.0
books_general_interest,79.9,5.0
telephony,73.99,4.0
bed_bath_table,149.9,1.0
watches_gifts,219.0,5.0
watches_gifts,289.9,4.0
auto,318.98,4.0
telephony,19.99,3.0
watches_gifts,115.0,5.0
garden_tools,120.0,5.0
baby,59.99,1.0
telephony,16.9,2.0
telephony,39.99,2.0
auto,112.33,5.0
telephony,19.9,1.0
telephony,19.9,1.0
garden_tools,59.9,5.0
furniture_decor,29.9,3.0
perfumery,115.9,4.0
watches_gifts,110.0,5.0
computers_accessories,130.0,5.0
watches_gifts,204.0,2.0
garden_tools,98.0,3.0
housewares,72.6,5.0
luggage_accessories,83.9,5.0
industry_commerce_and_business,35.0,2.0
industry_commerce_and_business,35.0,2.0
sports_leisure,89.5,5.0
bed_bath_table,79.9,4.0
toys,66.99,4.0
luggage_accessories,75.4,5.0
toys,34.9,5.0
sports_leisure,29.0,5.0
housewares,99.9,5.0
perfumery,116.9,5.0
toys,40.0,5.0
auto,21.9,5.0
baby,65.0,5.0
bed_bath_table,59.5,4.0
furniture_decor,79.9,4.0
pet_shop,64.0,5.0
housewares,28.78,1.0
computers_accessories,79.9,4.0
housewares,461.84,5.0
garden_tools,59.9,3.0
garden_tools,59.9,3.0
perfumery,139.9,3.0
auto,169.0,5.0
furniture_decor,48.99,4.0
sports_leisure,109.0,5.0
pet_shop,158.0,3.0
fashion_male_clothing,49.9,2.0
cool_stuff,129.99,5.0
bed_bath_table,77.99,5.0
bed_bath_table,56.99,5.0
auto,109.9,5.0
health_beauty,84.99,5.0
bed_bath_table,89.9,5.0
sports_leisure,49.99,4.0
bed_bath_table,34.9,5.0
telephony,121.99,1.0
fashion_bags_accessories,295.0,4.0
pet_shop,16.99,5.0
telephony,37.99,4.0
cool_stuff,139.9,5.0
home_confort,86.9,3.0
home_confort,86.9,3.0
consoles_games,19.9,4.0
garden_tools,49.0,5.0
garden_tools,49.0,5.0
bed_bath_table,149.9,5.0
cool_stuff,56.89,5.0
housewares,79.0,5.0
sports_leisure,34.0,1.0
furniture_decor,79.9,5.0
sports_leisure,46.0,3.0
watches_gifts,173.9,1.0
furniture_decor,93.0,1.0
garden_tools,49.9,1.0
garden_tools,49.9,1.0
garden_tools,49.9,1.0
toys,82.0,4.0
telephony,21.9,4.0
housewares,34.9,5.0
computers_accessories,110.0,5.0
construction_tools_construction,86.6,4.0
construction_tools_construction,86.6,4.0
perfumery,4.99,5.0
health_beauty,239.9,1.0
stationery,48.9,4.0
toys,49.9,5.0
housewares,95.9,5.0
computers_accessories,85.0,5.0
baby,27.9,5.0
bed_bath_table,39.99,4.0
bed_bath_table,39.99,4.0
health_beauty,76.9,5.0
perfumery,119.9,5.0
computers_accessories,110.0,5.0
furniture_decor,99.0,4.0
watches_gifts,99.9,5.0
health_beauty,58.99,1.0
bed_bath_table,129.0,1.0
bed_bath_table,129.0,1.0
air_conditioning,129.0,1.0
health_beauty,45.0,5.0
industry_commerce_and_business,69.0,5.0
bed_bath_table,19.9,4.0
bed_bath_table,19.9,4.0
baby,134.9,5.0
computers_accessories,15.0,5.0
computers_accessories,15.0,5.0
bed_bath_table,99.9,2.0
health_beauty,29.9,4.0
telephony,27.99,5.0
perfumery,116.9,5.0
perfumery,116.9,5.0
toys,11.9,5.0
toys,11.9,5.0
sports_leisure,72.9,5.0
food_drink,35.76,5.0
baby,141.12,5.0
sports_leisure,39.9,4.0
construction_tools_construction,47.97,1.0
computers_accessories,69.99,4.0
watches_gifts,278.0,5.0
bed_bath_table,31.9,5.0
sports_leisure,99.9,1.0
auto,117.3,4.0
construction_tools_construction,80.0,5.0
construction_tools_construction,80.0,5.0
auto,19.99,4.0
health_beauty,159.9,5.0
telephony,44.99,1.0
housewares,48.9,5.0
stationery,69.0,1.0
housewares,62.3,5.0
toys,26.9,1.0
toys,79.9,1.0
telephony,18.9,5.0
telephony,18.9,5.0
fixed_telephony,34.99,4.0
baby,130.0,5.0
telephony,24.9,5.0
computers_accessories,20.9,4.0
bed_bath_table,213.0,5.0
furniture_decor,78.0,5.0
furniture_decor,78.0,5.0
perfumery,139.9,5.0
telephony,259.99,5.0
small_appliances,119.99,5.0
industry_commerce_and_business,44.9,2.0
industry_commerce_and_business,44.9,2.0
industry_commerce_and_business,44.9,2.0
industry_commerce_and_business,44.9,2.0
office_furniture,159.94,5.0
office_furniture,159.94,5.0
sports_leisure,59.9,5.0
furniture_decor,83.9,5.0
perfumery,249.49,5.0
furniture_decor,59.9,5.0
furniture_decor,59.9,5.0
telephony,21.99,5.0
electronics,19.65,2.0
electronics,19.65,2.0
unknown,122.99,1.0
home_appliances,21.9,5.0
computers_accessories,72.0,1.0
computers_accessories,74.9,1.0
small_appliances,28.0,5.0
sports_leisure,59.99,5.0
sports_leisure,168.99,5.0
health_beauty,64.99,1.0
computers_accessories,79.9,5.0
furniture_decor,59.9,5.0
garden_tools,75.0,5.0
watches_gifts,199.0,5.0
furniture_decor,123.9,1.0
sports_leisure,269.99,1.0
housewares,138.0,5.0
cool_stuff,249.9,5.0
fashion_bags_accessories,28.9,3.0
pet_shop,102.62,5.0
telephony,99.99,1.0
pet_shop,69.99,5.0
toys,99.9,5.0
health_beauty,197.9,1.0
bed_bath_table,117.99,5.0
garden_tools,53.9,5.0
fashion_underwear_beach,5.9,4.0
telephony,29.99,4.0
sports_leisure,59.9,4.0
furniture_decor,124.9,5.0
health_beauty,76.99,5.0
unknown,343.0,5.0
air_conditioning,103.95,1.0
computers_accessories,159.0,3.0
sports_leisure,24.99,5.0
furniture_decor,45.9,1.0
furniture_decor,99.9,1.0
cool_stuff,129.99,5.0
furniture_decor,49.0,5.0
pet_shop,168.0,5.0
baby,75.0,4.0
sports_leisure,39.9,2.0
sports_leisure,39.9,2.0
health_beauty,53.79,5.0
toys,75.9,5.0
consoles_games,629.9,5.0
toys,139.0,5.0
health_beauty,99.9,4.0
perfumery,139.9,5.0
watches_gifts,99.9,5.0
furniture_decor,340.8,1.0
furniture_decor,120.0,1.0
health_beauty,59.99,5.0
health_beauty,59.99,5.0
cool_stuff,24.0,5.0
bed_bath_table,29.6,5.0
bed_bath_table,29.6,5.0
sports_leisure,43.2,5.0
health_beauty,168.48,5.0
health_beauty,168.48,5.0
toys,139.99,4.0
unknown,89.9,5.0
bed_bath_table,149.9,5.0
garden_tools,34.9,1.0
art,35.0,1.0
toys,109.9,3.0
computers_accessories,31.9,3.0
toys,139.9,4.0
computers_accessories,134.9,2.0
audio,19.9,1.0
watches_gifts,58.0,5.0
bed_bath_table,43.9,5.0
computers_accessories,22.32,3.0
computers_accessories,89.0,5.0
computers_accessories,89.0,5.0
computers_accessories,89.0,5.0
garden_tools,59.9,2.0
telephony,24.99,4.0
baby,49.5,5.0
office_furniture,169.94,4.0
office_furniture,169.94,4.0
office_furniture,169.94,4.0
office_furniture,169.94,4.0
bed_bath_table,39.9,3.0
computers_accessories,47.7,5.0
cool_stuff,215.0,5.0
cool_stuff,229.99,5.0
health_beauty,145.0,1.0
housewares,399.0,5.0
computers_accessories,181.5,5.0
telephony,27.99,5.0
watches_gifts,102.0,5.0
health_beauty,89.99,4.0
food_drink,9.0,1.0
food_drink,9.0,1.0
food_drink,9.0,1.0
food_drink,9.0,1.0
food_drink,9.0,1.0
sports_leisure,69.9,5.0
bed_bath_table,159.9,5.0
consoles_games,154.9,3.0
health_beauty,60.9,5.0
health_beauty,65.0,5.0
garden_tools,109.99,4.0
toys,229.9,5.0
electronics,15.12,5.0
bed_bath_table,49.89,5.0
watches_gifts,78.0,5.0
health_beauty,49.9,5.0
watches_gifts,44.0,5.0
unknown,19.99,5.0
luggage_accessories,40.62,4.0
furniture_decor,159.9,2.0
health_beauty,54.99,5.0
sports_leisure,179.0,1.0
home_appliances,130.8,5.0
sports_leisure,133.0,5.0
sports_leisure,87.99,5.0
health_beauty,97.9,5.0
consoles_games,34.2,5.0
computers_accessories,64.99,3.0
housewares,39.0,5.0
computers_accessories,179.99,1.0
housewares,173.93,4.0
electronics,18.9,3.0
health_beauty,28.99,4.0
stationery,29.0,5.0
bed_bath_table,25.0,4.0
housewares,49.99,5.0
cool_stuff,199.0,4.0
sports_leisure,208.9,2.0
kitchen_dining_laundry_garden_furniture,199.0,4.0
sports_leisure,49.9,5.0
auto,89.9,1.0
computers_accessories,89.3,5.0
books_technical,102.0,4.0
health_beauty,120.0,5.0
health_beauty,69.9,4.0
cool_stuff,22.9,5.0
perfumery,189.0,4.0
office_furniture,186.99,5.0
cool_stuff,849.0,5.0
unknown,44.49,5.0
construction_tools_construction,18.0,5.0
baby,43.0,3.0
health_beauty,13.99,5.0
health_beauty,26.9,5.0
health_beauty,189.0,5.0
health_beauty,66.9,4.0
sports_leisure,29.99,4.0
sports_leisure,29.99,4.0
computers_accessories,239.99,4.0
bed_bath_table,117.0,5.0
perfumery,209.0,5.0
computers_accessories,29.9,5.0
housewares,97.0,4.0
baby,139.99,4.0
telephony,235.9,4.0
telephony,235.9,4.0
costruction_tools_garden,128.0,5.0
kitchen_dining_laundry_garden_furniture,228.0,4.0
watches_gifts,559.9,5.0
sports_leisure,45.99,5.0
bed_bath_table,37.99,4.0
health_beauty,165.0,5.0
electronics,15.0,4.0
computers_accessories,34.99,4.0
watches_gifts,204.0,5.0
auto,27.0,5.0
luggage_accessories,99.9,5.0
housewares,39.0,5.0
unknown,53.0,5.0
furniture_decor,230.0,3.0
stationery,46.5,5.0
